,Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
10572,2013-01-10,,4.0,4757.0,346.0,1.0,1.0,0,0.0,,,,,,,,,
10599,2013-01-10,,4.0,7487.0,961.0,1.0,1.0,0,0.0,,,,,,,,,
10648,2013-01-10,,4.0,4115.0,,1.0,1.0,0,0.0,,,,,,,,,
10721,2013-01-10,,4.0,4170.0,693.0,1.0,1.0,0,0.0,,,,,,,,,
10728,2013-01-10,,4.0,9180.0,1172.0,1.0,1.0,0,0.0,,,,,,,,,
10760,2013-01-10,,4.0,7582.0,877.0,1.0,1.0,0,0.0,,,,,,,,,
10763,2013-01-10,,4.0,2824.0,244.0,1.0,1.0,0,0.0,,,,,,,,,
10775,2013-01-10,,4.0,4936.0,616.0,1.0,1.0,0,0.0,,,,,,,,,
10781,2013-01-10,,4.0,7261.0,849.0,1.0,1.0,0,0.0,,,,,,,,,
10801,2013-01-10,,4.0,7135.0,889.0,1.0,1.0,0,0.0,,,,,,,,,
10814,2013-01-10,,4.0,6954.0,511.0,1.0,1.0,0,1.0,,,,,,,,,
10817,2013-01-10,,4.0,5440.0,590.0,1.0,1.0,0,0.0,,,,,,,,,
10882,2013-01-10,,4.0,5841.0,619.0,1.0,,0,0.0,,,,,,,,,
10892,2013-01-10,,4.0,5932.0,464.0,1.0,1.0,0,0.0,,,,,,,,,
10957,2013-01-10,,4.0,6257.0,546.0,1.0,1.0,,0.0,,,,,,,,,
11018,2013-01-10,,4.0,2753.0,500.0,1.0,1.0,0,0.0,,,,,,,,,
11045,2013-01-10,,4.0,,516.0,1.0,1.0,0,1.0,,,,,,,,,
11193,2013-01-11,,5.0,4338.0,,1.0,1.0,0,0.0,,,,,,,,,
11216,2013-01-11,,5.0,7111.0,573.0,1.0,1.0,0,0.0,,,,,,,,,
11261,2013-01-11,,5.0,10255.0,777.0,1.0,1.0,0,1.0,,,,,,,,,
11269,2013-01-11,,5.0,4581.0,451.0,1.0,1.0,0,0.0,,,,,,,,,
11314,2013-01-11,,5.0,6790.0,845.0,1.0,1.0,0,,,,,,,,,,
11326,2013-01-11,,5.0,6518.0,913.0,1.0,1.0,0,0.0,,,,,,,,,
11420,2013-01-11,,5.0,9873.0,,1.0,1.0,0,0.0,,,,,,,,,
11442,2013-01-11,,5.0,7325.0,635.0,1.0,1.0,,0.0,,,,,,,,,
11458,2013-01-11,,5.0,13462.0,1441.0,1.0,1.0,0,0.0,,,,,,,,,
11497,2013-01-11,,5.0,6182.0,866.0,1.0,1.0,0,0.0,,,,,,,,,
11590,2013-01-11,,5.0,6843.0,749.0,1.0,1.0,0,0.0,,,,,,,,,
11604,2013-01-11,,5.0,6726.0,705.0,1.0,1.0,0,0.0,,,,,,,,,
11623,2013-01-11,,5.0,5501.0,566.0,1.0,1.0,0,0.0,,,,,,,,,
11742,2013-01-11,,5.0,12136.0,1643.0,1.0,1.0,0,0.0,,,,,,,,,
11808,2013-01-11,,5.0,11399.0,1112.0,1.0,1.0,0,0.0,,,,,,,,,
11821,2013-01-11,,5.0,9421.0,892.0,1.0,1.0,0,0.0,,,,,,,,,
11919,2013-01-11,,,7403.0,786.0,1.0,1.0,0,0.0,,,,,,,,,
11966,2013-01-11,,5.0,4275.0,395.0,1.0,1.0,0,0.0,,,,,,,,,
12020,2013-01-11,,5.0,7491.0,595.0,,1.0,0,1.0,,,,,,,,,
12105,2013-01-11,,5.0,4813.0,603.0,1.0,1.0,0,0.0,,,,,,,,,
12130,2013-01-11,,5.0,5223.0,514.0,1.0,1.0,0,0.0,,,,,,,,,
12203,2013-01-11,,5.0,5631.0,466.0,1.0,1.0,0,1.0,,,,,,,,,
12232,2013-01-11,,5.0,4642.0,614.0,1.0,1.0,0,0.0,,,,,,,,,
12233,2013-01-11,,5.0,7015.0,618.0,1.0,1.0,0,0.0,,,,,,,,,
12334,2013-01-12,,6.0,6780.0,653.0,1.0,0.0,0,0.0,,,,,,,,,
12349,2013-01-12,,6.0,3885.0,589.0,1.0,0.0,0,0.0,,,,,,,,,
12398,2013-01-12,,,4001.0,393.0,1.0,0.0,0,0.0,,,,,,,,,
12439,2013-01-12,,6.0,2959.0,341.0,1.0,0.0,0,0.0,,,,,,,,,
12475,2013-01-12,,6.0,5822.0,491.0,1.0,0.0,0,0.0,,,,,,,,,
12561,2013-01-12,,6.0,7841.0,634.0,1.0,0.0,0,0.0,,,,,,,,,
12582,2013-01-12,,6.0,5483.0,611.0,1.0,0.0,0,0.0,,,,,,,,,
12607,2013-01-12,,,2176.0,299.0,1.0,0.0,0,0.0,,,,,,,,,
12627,2013-01-12,,6.0,4559.0,506.0,1.0,0.0,0,0.0,,,,,,,,,
12729,2013-01-12,,6.0,2545.0,296.0,1.0,0.0,0,0.0,,,,,,,,,
12778,2013-01-12,,6.0,3609.0,324.0,1.0,0.0,0,,,,,,,,,,
12784,2013-01-12,,6.0,7652.0,721.0,1.0,0.0,0,0.0,,,,,,,,,
12790,2013-01-12,,6.0,3821.0,389.0,1.0,0.0,0,0.0,,,,,,,,,
12808,2013-01-12,,6.0,6367.0,927.0,1.0,0.0,0,0.0,,,,,,,,,
12824,2013-01-12,,6.0,5559.0,597.0,1.0,0.0,0,0.0,,,,,,,,,
12829,2013-01-12,,6.0,4174.0,506.0,1.0,0.0,0,0.0,,,,,,,,,
12848,2013-01-12,,6.0,2131.0,261.0,1.0,0.0,,0.0,,,,,,,,,
12853,2013-01-12,,6.0,4985.0,497.0,1.0,0.0,,0.0,,,,,,,,,
12949,2013-01-12,,6.0,2380.0,272.0,1.0,0.0,0,0.0,,,,,,,,,
12950,2013-01-12,,6.0,5459.0,557.0,1.0,0.0,0,0.0,,,,,,,,,
12956,2013-01-12,,,4347.0,421.0,1.0,0.0,0,,,,,,,,,,
12983,2013-01-12,,6.0,5889.0,783.0,1.0,0.0,0,0.0,,,,,,,,,
13059,2013-01-12,,6.0,3010.0,388.0,,0.0,0,0.0,,,,,,,,,
13127,2013-01-12,,6.0,5276.0,753.0,1.0,0.0,0,0.0,,,,,,,,,
13136,2013-01-12,,6.0,6730.0,723.0,1.0,0.0,0,0.0,,,,,,,,,
13175,2013-01-12,,6.0,4270.0,499.0,1.0,0.0,0,0.0,,,,,,,,,
13212,2013-01-12,,6.0,4573.0,689.0,1.0,0.0,0,0.0,,,,,,,,,
13223,2013-01-12,,6.0,2935.0,391.0,1.0,0.0,0,0.0,,,,,,,,,
13262,2013-01-12,,6.0,2452.0,310.0,1.0,0.0,0,0.0,,,,,,,,,
13292,2013-01-12,,6.0,4489.0,433.0,1.0,0.0,0,0.0,,,,,,,,,
13300,2013-01-12,,6.0,7299.0,2310.0,1.0,0.0,0,,,,,,,,,,
13320,2013-01-12,,6.0,9121.0,1562.0,,0.0,0,0.0,,,,,,,,,
13334,2013-01-12,,6.0,8256.0,823.0,1.0,0.0,0,0.0,,,,,,,,,
13360,2013-01-12,,6.0,4635.0,639.0,1.0,0.0,0,0.0,,,,,,,,,
13382,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13405,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13438,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13472,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13479,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13481,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13486,2013-01-13,,,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13531,2013-01-13,,7.0,0.0,,0.0,0.0,0,0.0,,,,,,,,,
13718,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13748,2013-01-13,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
13769,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13820,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13827,2013-01-13,,7.0,0.0,,0.0,0.0,0,0.0,,,,,,,,,
13837,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13865,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13876,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13904,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13909,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
13980,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14030,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14032,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14051,2013-01-13,,7.0,0.0,0.0,0.0,,0,0.0,,,,,,,,,
14114,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14120,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14188,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14189,2013-01-13,,7.0,0.0,,0.0,0.0,0,0.0,,,,,,,,,
14193,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14290,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14335,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,
14341,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14344,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14356,2013-01-13,,7.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,
14386,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14404,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14421,2013-01-13,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
14495,2013-01-14,,1.0,6627.0,588.0,1.0,0.0,0,0.0,,,,,,,,,
14496,2013-01-14,,1.0,5485.0,487.0,1.0,0.0,0,0.0,,,,,,,,,
14646,2013-01-14,,1.0,5598.0,712.0,1.0,0.0,0,0.0,,,,,,,,,
14686,2013-01-14,,1.0,,791.0,1.0,0.0,0,0.0,,,,,,,,,
14707,2013-01-14,,1.0,5420.0,903.0,,0.0,0,0.0,,,,,,,,,
14724,2013-01-14,,1.0,8178.0,,1.0,0.0,0,0.0,,,,,,,,,
14797,2013-01-14,,1.0,3859.0,488.0,1.0,0.0,0,0.0,,,,,,,,,
14798,2013-01-14,,1.0,5045.0,731.0,1.0,0.0,0,0.0,,,,,,,,,
14805,2013-01-14,,1.0,5323.0,913.0,1.0,0.0,0,0.0,,,,,,,,,
14831,2013-01-14,,1.0,3904.0,581.0,1.0,0.0,0,0.0,,,,,,,,,
14926,2013-01-14,,1.0,7736.0,738.0,1.0,0.0,0,0.0,,,,,,,,,
14995,2013-01-14,,1.0,7074.0,771.0,1.0,0.0,0,0.0,,,,,,,,,
15001,2013-01-14,,1.0,4009.0,520.0,1.0,0.0,0,0.0,,,,,,,,,
15065,2013-01-14,,1.0,3740.0,340.0,1.0,0.0,0,0.0,,,,,,,,,
15121,2013-01-14,,1.0,,1242.0,1.0,0.0,0,0.0,,,,,,,,,
15174,2013-01-14,,1.0,3357.0,367.0,1.0,,0,0.0,,,,,,,,,
15180,2013-01-14,,1.0,7371.0,850.0,1.0,0.0,0,0.0,,,,,,,,,
15231,2013-01-14,,1.0,4337.0,452.0,1.0,0.0,0,0.0,,,,,,,,,
15304,2013-01-14,,1.0,4294.0,,1.0,0.0,0,0.0,,,,,,,,,
15306,2013-01-14,,1.0,3492.0,354.0,1.0,0.0,0,0.0,,,,,,,,,
15333,2013-01-14,,1.0,4749.0,549.0,1.0,0.0,0,0.0,,,,,,,,,
15501,2013-01-14,,1.0,4299.0,666.0,1.0,0.0,0,0.0,,,,,,,,,
15526,2013-01-14,,1.0,4662.0,403.0,1.0,0.0,0,0.0,,,,,,,,,
15575,2013-01-14,,1.0,,360.0,1.0,0.0,0,0.0,,,,,,,,,
15577,2013-01-14,,1.0,3490.0,449.0,1.0,0.0,0,0.0,,,,,,,,,
15671,2013-01-15,,2.0,8485.0,1039.0,1.0,0.0,0,0.0,,,,,,,,,
15708,2013-01-15,,2.0,4922.0,696.0,1.0,0.0,0,0.0,,,,,,,,,
15781,2013-01-15,,2.0,,1839.0,1.0,0.0,0,0.0,,,,,,,,,
15792,2013-01-15,,2.0,,312.0,1.0,0.0,0,,,,,,,,,,
15794,2013-01-15,,2.0,7141.0,806.0,,0.0,0,,,,,,,,,,
15812,2013-01-15,,2.0,4160.0,646.0,1.0,0.0,0,0.0,,,,,,,,,
15833,2013-01-15,,2.0,2676.0,349.0,1.0,0.0,0,0.0,,,,,,,,,
15942,2013-01-15,,,7737.0,653.0,1.0,0.0,0,0.0,,,,,,,,,
16038,2013-01-15,,2.0,2750.0,262.0,1.0,0.0,0,0.0,,,,,,,,,
16082,2013-01-15,,2.0,6260.0,952.0,1.0,0.0,0,0.0,,,,,,,,,
16104,2013-01-15,,2.0,3126.0,363.0,1.0,0.0,0,0.0,,,,,,,,,
16147,2013-01-15,,2.0,3634.0,269.0,1.0,0.0,0,0.0,,,,,,,,,
16148,2013-01-15,,2.0,6159.0,652.0,1.0,0.0,0,0.0,,,,,,,,,
16151,2013-01-15,,2.0,3803.0,530.0,1.0,0.0,0,0.0,,,,,,,,,
16229,2013-01-15,,2.0,4441.0,671.0,1.0,0.0,0,0.0,,,,,,,,,
16243,2013-01-15,,2.0,3681.0,573.0,1.0,0.0,0,0.0,,,,,,,,,
16271,2013-01-15,,2.0,2920.0,373.0,1.0,0.0,0,0.0,,,,,,,,,
16290,2013-01-15,,2.0,8237.0,1117.0,1.0,0.0,0,0.0,,,,,,,,,
16314,2013-01-15,,2.0,5980.0,858.0,1.0,0.0,0,0.0,,,,,,,,,
16323,2013-01-15,,2.0,6067.0,775.0,1.0,0.0,0,0.0,,,,,,,,,
16326,2013-01-15,,2.0,5183.0,609.0,1.0,0.0,0,0.0,,,,,,,,,
16330,2013-01-15,,2.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
16377,2013-01-15,,2.0,5442.0,525.0,1.0,0.0,0,0.0,,,,,,,,,
16395,2013-01-15,,,4761.0,558.0,1.0,0.0,0,0.0,,,,,,,,,
16446,2013-01-15,,2.0,5172.0,722.0,1.0,0.0,0,0.0,,,,,,,,,
16449,2013-01-15,,2.0,4746.0,522.0,1.0,0.0,0,0.0,,,,,,,,,
16465,2013-01-15,,2.0,3859.0,530.0,1.0,0.0,0,0.0,,,,,,,,,
16473,2013-01-15,,2.0,3910.0,479.0,1.0,0.0,0,0.0,,,,,,,,,
16503,2013-01-15,,2.0,2732.0,261.0,1.0,0.0,0,,,,,,,,,,
16504,2013-01-15,,2.0,5208.0,641.0,1.0,0.0,0,0.0,,,,,,,,,
16533,2013-01-15,,2.0,5630.0,505.0,1.0,0.0,0,0.0,,,,,,,,,
16629,2013-01-15,,2.0,3686.0,532.0,1.0,0.0,0,0.0,,,,,,,,,
16635,2013-01-15,,2.0,3990.0,433.0,1.0,0.0,0,0.0,,,,,,,,,
16662,2013-01-15,,2.0,4270.0,498.0,1.0,0.0,0,0.0,,,,,,,,,
16691,2013-01-15,,2.0,5866.0,641.0,1.0,0.0,0,0.0,,,,,,,,,
16695,2013-01-15,,2.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
16731,2013-01-16,,,6722.0,872.0,1.0,,0,0.0,,,,,,,,,
16787,2013-01-16,,3.0,2795.0,457.0,1.0,0.0,0,0.0,,,,,,,,,
16807,2013-01-16,,3.0,4888.0,598.0,1.0,0.0,,0.0,,,,,,,,,
16845,2013-01-16,,3.0,3481.0,444.0,1.0,0.0,0,0.0,,,,,,,,,
16859,2013-01-16,,3.0,3630.0,571.0,1.0,0.0,0,0.0,,,,,,,,,
16907,2013-01-16,,3.0,,287.0,1.0,0.0,0,0.0,,,,,,,,,
16923,2013-01-16,,3.0,4801.0,428.0,1.0,0.0,0,0.0,,,,,,,,,
16959,2013-01-16,,3.0,3798.0,330.0,1.0,0.0,0,0.0,,,,,,,,,
17014,2013-01-16,,3.0,4987.0,694.0,1.0,0.0,0,0.0,,,,,,,,,
17043,2013-01-16,,3.0,3855.0,456.0,1.0,0.0,0,0.0,,,,,,,,,
17045,2013-01-16,,3.0,6606.0,909.0,1.0,0.0,0,0.0,,,,,,,,,
17133,2013-01-16,,3.0,3802.0,514.0,1.0,0.0,0,0.0,,,,,,,,,
17196,2013-01-16,,3.0,5463.0,484.0,1.0,,0,0.0,,,,,,,,,
17211,2013-01-16,,3.0,4449.0,554.0,1.0,0.0,0,0.0,,,,,,,,,
17223,2013-01-16,,3.0,5644.0,680.0,1.0,0.0,0,0.0,,,,,,,,,
17230,2013-01-16,,3.0,3723.0,479.0,1.0,0.0,0,0.0,,,,,,,,,
17260,2013-01-16,,3.0,3262.0,321.0,1.0,0.0,0,0.0,,,,,,,,,
17275,2013-01-16,,3.0,2513.0,263.0,1.0,0.0,0,0.0,,,,,,,,,
17306,2013-01-16,,,3510.0,531.0,1.0,0.0,0,0.0,,,,,,,,,
17308,2013-01-16,,3.0,6702.0,960.0,1.0,0.0,0,0.0,,,,,,,,,
17319,2013-01-16,,3.0,2795.0,348.0,1.0,0.0,0,0.0,,,,,,,,,
17399,2013-01-16,,3.0,4812.0,744.0,1.0,0.0,0,0.0,,,,,,,,,
17423,2013-01-16,,,3020.0,263.0,1.0,0.0,0,0.0,,,,,,,,,
17434,2013-01-16,,3.0,3923.0,373.0,1.0,0.0,0,0.0,,,,,,,,,
17458,2013-01-16,,3.0,5122.0,627.0,1.0,0.0,0,0.0,,,,,,,,,
17525,2013-01-16,,3.0,4965.0,675.0,1.0,0.0,0,0.0,,,,,,,,,
17593,2013-01-16,,3.0,6289.0,571.0,1.0,0.0,,0.0,,,,,,,,,
17605,2013-01-16,,3.0,5102.0,548.0,1.0,0.0,0,0.0,,,,,,,,,
17653,2013-01-16,,3.0,3518.0,311.0,1.0,0.0,0,0.0,,,,,,,,,
17677,2013-01-16,,3.0,6626.0,1006.0,1.0,0.0,0,0.0,,,,,,,,,
17690,2013-01-16,,3.0,6783.0,943.0,1.0,0.0,0,0.0,,,,,,,,,
17699,2013-01-16,,3.0,7197.0,743.0,1.0,0.0,0,0.0,,,,,,,,,
17706,2013-01-16,,3.0,3839.0,440.0,1.0,0.0,0,0.0,,,,,,,,,
17733,2013-01-16,,3.0,2129.0,233.0,1.0,0.0,0,0.0,,,,,,,,,
17764,2013-01-16,,3.0,4415.0,710.0,1.0,0.0,0,0.0,,,,,,,,,
17785,2013-01-16,,3.0,3088.0,423.0,1.0,0.0,0,0.0,,,,,,,,,
17796,2013-01-16,,3.0,3841.0,357.0,1.0,0.0,0,0.0,,,,,,,,,
17858,2013-01-17,,4.0,5324.0,666.0,1.0,0.0,0,0.0,,,,,,,,,
17864,2013-01-17,,,3187.0,1035.0,1.0,0.0,0,0.0,,,,,,,,,
17879,2013-01-17,,4.0,3056.0,359.0,1.0,0.0,0,0.0,,,,,,,,,
17891,2013-01-17,,,4197.0,437.0,1.0,0.0,0,,,,,,,,,,
17898,2013-01-17,,4.0,4901.0,575.0,1.0,0.0,,0.0,,,,,,,,,
17969,2013-01-17,,4.0,4394.0,674.0,1.0,0.0,0,0.0,,,,,,,,,
17982,2013-01-17,,4.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
17983,2013-01-17,,4.0,3945.0,628.0,1.0,0.0,0,0.0,,,,,,,,,
17991,2013-01-17,,4.0,4043.0,492.0,1.0,0.0,0,0.0,,,,,,,,,
18029,2013-01-17,,4.0,1621.0,140.0,1.0,0.0,0,0.0,,,,,,,,,
18042,2013-01-17,,4.0,,544.0,1.0,0.0,0,0.0,,,,,,,,,
18099,2013-01-17,,4.0,8709.0,1254.0,1.0,0.0,0,0.0,,,,,,,,,
18112,2013-01-17,,4.0,11198.0,1398.0,1.0,0.0,0,0.0,,,,,,,,,
18140,2013-01-17,,4.0,2957.0,441.0,1.0,0.0,0,0.0,,,,,,,,,
18146,2013-01-17,,4.0,2641.0,305.0,1.0,0.0,0,0.0,,,,,,,,,
18184,2013-01-17,,4.0,6833.0,984.0,1.0,0.0,0,0.0,,,,,,,,,
18246,2013-01-17,,4.0,7573.0,,1.0,0.0,0,0.0,,,,,,,,,
18253,2013-01-17,,4.0,5640.0,561.0,1.0,0.0,0,0.0,,,,,,,,,
18279,2013-01-17,,4.0,2498.0,224.0,1.0,0.0,0,0.0,,,,,,,,,
18285,2013-01-17,,4.0,4097.0,446.0,1.0,0.0,0,0.0,,,,,,,,,
18327,2013-01-17,,4.0,3761.0,406.0,,0.0,0,0.0,,,,,,,,,
18337,2013-01-17,,4.0,4332.0,476.0,1.0,0.0,0,0.0,,,,,,,,,
18346,2013-01-17,,4.0,3602.0,487.0,1.0,0.0,0,0.0,,,,,,,,,
18444,2013-01-17,,4.0,8682.0,970.0,1.0,0.0,0,0.0,,,,,,,,,
18478,2013-01-17,,4.0,4631.0,511.0,1.0,0.0,0,0.0,,,,,,,,,
18480,2013-01-17,,4.0,4396.0,633.0,1.0,,0,0.0,,,,,,,,,
18522,2013-01-17,,4.0,6449.0,662.0,1.0,0.0,0,0.0,,,,,,,,,
18533,2013-01-17,,4.0,8302.0,,1.0,0.0,0,0.0,,,,,,,,,
18550,2013-01-17,,4.0,3475.0,319.0,1.0,0.0,0,0.0,,,,,,,,,
18594,2013-01-17,,4.0,4368.0,641.0,1.0,0.0,0,0.0,,,,,,,,,
18596,2013-01-17,,4.0,5896.0,569.0,1.0,0.0,0,0.0,,,,,,,,,
18621,2013-01-17,,4.0,4282.0,546.0,1.0,0.0,0,0.0,,,,,,,,,
18657,2013-01-17,,,3203.0,311.0,1.0,0.0,0,0.0,,,,,,,,,
18669,2013-01-17,,4.0,6105.0,759.0,1.0,0.0,0,0.0,,,,,,,,,
18722,2013-01-17,,4.0,6795.0,637.0,1.0,0.0,0,0.0,,,,,,,,,
18746,2013-01-17,,4.0,6546.0,640.0,1.0,0.0,0,0.0,,,,,,,,,
18801,2013-01-17,,4.0,3654.0,592.0,1.0,0.0,0,0.0,,,,,,,,,
18855,2013-01-17,,4.0,4492.0,393.0,1.0,0.0,0,0.0,,,,,,,,,
18867,2013-01-17,,4.0,7443.0,752.0,1.0,0.0,0,0.0,,,,,,,,,
18913,2013-01-17,,4.0,1712.0,222.0,1.0,0.0,0,0.0,,,,,,,,,
18951,2013-01-17,,4.0,5558.0,614.0,1.0,0.0,0,0.0,,,,,,,,,
19017,2013-01-18,,5.0,4348.0,641.0,1.0,0.0,0,0.0,,,,,,,,,
19044,2013-01-18,,5.0,3653.0,390.0,1.0,0.0,0,0.0,,,,,,,,,
19092,2013-01-18,,5.0,4377.0,787.0,1.0,0.0,0,0.0,,,,,,,,,
19101,2013-01-18,,5.0,7014.0,1489.0,1.0,0.0,0,0.0,,,,,,,,,
19144,2013-01-18,,5.0,10134.0,1074.0,1.0,0.0,0,0.0,,,,,,,,,
19159,2013-01-18,,5.0,9426.0,1241.0,1.0,0.0,0,0.0,,,,,,,,,
19166,2013-01-18,,5.0,4249.0,535.0,1.0,0.0,0,0.0,,,,,,,,,
19170,2013-01-18,,5.0,5160.0,523.0,1.0,0.0,0,0.0,,,,,,,,,
19172,2013-01-18,,5.0,4744.0,584.0,1.0,0.0,,0.0,,,,,,,,,
19290,2013-01-18,,5.0,7949.0,1129.0,,0.0,0,0.0,,,,,,,,,
19422,2013-01-18,,5.0,5193.0,758.0,1.0,0.0,0,0.0,,,,,,,,,
19434,2013-01-18,,5.0,5615.0,635.0,1.0,0.0,0,0.0,,,,,,,,,
19436,2013-01-18,,5.0,5309.0,653.0,1.0,0.0,,0.0,,,,,,,,,
19446,2013-01-18,,5.0,3863.0,583.0,1.0,0.0,0,0.0,,,,,,,,,
19454,2013-01-18,,5.0,6123.0,443.0,1.0,0.0,0,0.0,,,,,,,,,
19455,2013-01-18,,5.0,8467.0,916.0,1.0,0.0,0,0.0,,,,,,,,,
19469,2013-01-18,,5.0,6373.0,695.0,1.0,0.0,0,0.0,,,,,,,,,
19482,2013-01-18,,5.0,6788.0,914.0,1.0,0.0,0,0.0,,,,,,,,,
19524,2013-01-18,,5.0,4976.0,694.0,1.0,0.0,0,,,,,,,,,,
19553,2013-01-18,,5.0,6558.0,,1.0,0.0,0,0.0,,,,,,,,,
19602,2013-01-18,,5.0,15632.0,1011.0,1.0,0.0,0,0.0,,,,,,,,,
19632,2013-01-18,,5.0,3912.0,496.0,1.0,0.0,0,0.0,,,,,,,,,
19650,2013-01-18,,5.0,5292.0,655.0,1.0,0.0,0,0.0,,,,,,,,,
19691,2013-01-18,,5.0,3429.0,490.0,1.0,0.0,0,0.0,,,,,,,,,
19694,2013-01-18,,5.0,4136.0,485.0,1.0,0.0,0,0.0,,,,,,,,,
19744,2013-01-18,,5.0,3899.0,535.0,1.0,0.0,0,0.0,,,,,,,,,
19746,2013-01-18,,5.0,6860.0,625.0,1.0,0.0,0,0.0,,,,,,,,,
19844,2013-01-18,,5.0,6529.0,1174.0,1.0,0.0,0,0.0,,,,,,,,,
19848,2013-01-18,,5.0,4121.0,382.0,1.0,0.0,0,0.0,,,,,,,,,
19914,2013-01-18,,5.0,3285.0,384.0,1.0,0.0,0,0.0,,,,,,,,,
19925,2013-01-18,,,5514.0,,1.0,0.0,0,0.0,,,,,,,,,
19938,2013-01-18,,5.0,5985.0,692.0,1.0,0.0,0,0.0,,,,,,,,,
19988,2013-01-18,,5.0,6197.0,568.0,1.0,0.0,0,0.0,,,,,,,,,
20022,2013-01-18,,5.0,,292.0,1.0,0.0,0,0.0,,,,,,,,,
20028,2013-01-18,,5.0,2224.0,335.0,1.0,0.0,0,0.0,,,,,,,,,
20064,2013-01-18,,5.0,3473.0,405.0,1.0,0.0,0,0.0,,,,,,,,,
20073,2013-01-19,,6.0,7736.0,679.0,1.0,0.0,0,0.0,,,,,,,,,
20088,2013-01-19,,6.0,5711.0,792.0,1.0,0.0,0,0.0,,,,,,,,,
20097,2013-01-19,,6.0,2946.0,877.0,1.0,0.0,0,0.0,,,,,,,,,
20117,2013-01-19,,6.0,4775.0,493.0,1.0,0.0,0,0.0,,,,,,,,,
20150,2013-01-19,,6.0,5880.0,757.0,1.0,0.0,0,0.0,,,,,,,,,
20211,2013-01-19,,,5594.0,552.0,1.0,0.0,0,0.0,,,,,,,,,
20243,2013-01-19,,6.0,5474.0,543.0,1.0,0.0,0,0.0,,,,,,,,,
20358,2013-01-19,,6.0,4922.0,610.0,1.0,0.0,0,0.0,,,,,,,,,
20360,2013-01-19,,6.0,3491.0,404.0,1.0,0.0,0,0.0,,,,,,,,,
20369,2013-01-19,,6.0,4400.0,501.0,1.0,0.0,0,0.0,,,,,,,,,
20396,2013-01-19,,6.0,3300.0,,1.0,0.0,0,0.0,,,,,,,,,
20408,2013-01-19,,,5027.0,643.0,1.0,0.0,,0.0,,,,,,,,,
20448,2013-01-19,,6.0,3240.0,377.0,1.0,0.0,0,0.0,,,,,,,,,
20450,2013-01-19,,6.0,6203.0,943.0,1.0,0.0,0,0.0,,,,,,,,,
20464,2013-01-19,,6.0,3682.0,441.0,1.0,0.0,0,0.0,,,,,,,,,
